nome_normalizado,quantidade,ids,caminhos
lgk00006.arw,2,16kP4n4O9wsbCXBe2_LAxDFHGdgcrHmtK | 15pUT3UwMkOzzAtbH0V7-YZRZpS3t_8U7,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00006.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00006.ARW
lgk00007.arw,2,1F3XheVishRDxvBCQhHd0L6-MaAtGCcrF | 1h0xet3IMeFWSsM00fXL8GOsxDkAK1Sb3,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00007.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00007.ARW
lgk00008.arw,2,10riziAX-vm-eIlrlF_1yDXU8MnRcIXg2 | 1HqseZJ8D3VftYTEmLgceKf_o-2gadTxJ,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00008.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00008.ARW
lgk00009.arw,2,18kT_ZiiLfLVQbYOSPoaoqWR0TFM3oTEH | 1Y-6NCkUAJYa6Irsb51WZFW2PruJyiIyQ,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00009.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00009.ARW
lgk00010.arw,2,1ZeYwUnfvK94Cbq8e4sQSXKy7IOODCSQ- | 1clkM4k_7S5FkcHAoG8VL3zdH6J7L7pyE,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00010.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00010.ARW
lgk00011.arw,2,1d6mDkVMj8pdIEulB-fSgfgU7jzvQQF7_ | 1l9tAxCqgQVqgtTRAmRu0fK2xxgvveY_P,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00011.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00011.ARW
lgk00012.arw,2,1Zid2OaetcovsDqIxdhmhhd3hyA3VngkX | 1eDMpFwAYiVWGGBZpU0n5XJZlklkQmTWd,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00012.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00012.ARW
lgk00013.arw,2,1sDum6hspfdPft5sfkgn3i2hYL7Jxw_xm | 1DGprzwtuv-Z0vrXDfn99hipsynqUDnrH,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00013.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00013.ARW
lgk00014.arw,2,1hTId0b1ufQ1i5xsbXWVZQm2sO1P4ovsm | 1ticdaCZyk3CHdBzFxQDLSw3CUFhHlSJY,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00014.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00014.ARW
lgk00015.arw,2,1ISL1ttCaXSO9e9xC4ESv6B7_eZecXIkP | 1mBdXPLxVoGAgANzoDocRajTxefE9dBXT,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00015.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00015.ARW
lgk00016.arw,2,1sSyGVUkjK4x2vU_Wa5LstHuInH6PwfBX | 1xHrw_2xL5w4grzGVF8SVtjhtGIHsOBKO,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00016.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00016.ARW
lgk00017.arw,2,12PZgZcXebYK1IgzFvg2QNIBTbKbwBx6z | 1NBgUCBCDckAhVSEKtEDZo8oF0pu4qrHU,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00017.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00017.ARW
lgk00018.arw,2,1BKBGcq0_2ZwoX0vlug9sTfI-QMzbDatX | 1WIkPjjPnabD2bmzG7ROcEvlFAPldKYB-,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00018.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00018.ARW
lgk00019.arw,2,1S-rYBDeZQpDkB8lzIC5614CvB8ip-xnU | 1SOdjLqUPfmEaYK_xMk4KzeJ9lEhcFZuj,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00019.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00019.ARW
lgk00020.arw,2,1lO8MFC5RhQQ9vOUyjsA1j9z8iZw_v_mk | 1nBfUjgULZ2gQO1QncG4BYCQXC6ydF85q,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00020.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00020.ARW
lgk00021.arw,2,1kInyIPP_P6OundnRvlk4hTNZypBc-CeM | 1np5f8wpwyDcxG8hSZeDBzR4yVV27KTra,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS/LGK00021.ARW | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/10050829/LGK00021.ARW
"copia de copia de anexo-102 template de viabilidade comercial, financeira e dimensionamento.xlsx",2,1DMgs6S7GQk3eTIn8WlQtRVJ0J3i98xnd | 1lraJM0E4SRUeiNyd2u985frrX_L7zEYJ,"03_EMPRESA/FINANCEIRO/05_PLANILHAS_MODELOS/Cópia de Cópia de Anexo-102 Template de Viabilidade comercial, financeira e dimensionamento.xlsx | 03_EMPRESA/FINANCEIRO/99_DUPLICADOS_REVISAR/Cópia de Cópia de Anexo-102 Template de Viabilidade comercial, financeira e dimensionamento.xlsx"
29082025-lgk00238.jpg,2,180yjVb_DcwiIDVEftM4ahDYCgk4hA4vm | 1Xr7tG36qWC2FRZPaW64vG3bSj9NlGF2K,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00238.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00238.JPG
29082025-lgk00253.jpg,2,1-n5xTeil9EAnfYOdXM5wRqlMW_56h_mY | 1BDFIcBej_t5dCirZ9weVBUihd1znSXdA,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00253.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00253.JPG
29082025-lgk00265.jpg,2,1UYTmQyZYb8Obdw87Lb3rnQrQBxX_8Jle | 16tAWX-7rQcD0lmQcKFlB6bkNifMAS0hX,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00265.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00265.JPG
29082025-lgk00267.jpg,2,12_BsTo4bCvCrTe2p6nJ3PVX286twQJoO | 1yYwLzHBeVfhNxfxcUKzWTTtUCgGDor9-,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00267.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00267.JPG
29082025-lgk00291.jpg,2,1B5Vt5Z_zU3s264rZemSZYBTqwf_OnpW2 | 1IaeokmyYkVJ2YURFgle0yvbZnqML42Fd,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00291.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00291.JPG
29082025-lgk00305.jpg,2,1o_4Mmj7ntH3Eka48xfqhYRqChE-hoeqC | 1o_4GF75LErZ1TGwtsftuZN3M2pRkDoDv,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00305.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00305.JPG
29082025-lgk00306.jpg,2,1rfyMU-LOwDp7MOah51yQSR99itYqrfTJ | 1Scb-uJ3wurAwYNtz5-_KhUi-RnCLN6R8,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00306.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00306.JPG
29082025-lgk00343.jpg,2,1eq47HNbkbCA6b70VCDTuL51Jg9VdZ9el | 1eW1X03_Q095AFgsB4plqFiZ_nG_dNe-H,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00343.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00343.JPG
29082025-lgk00347.jpg,2,1S014RdXbwG39PU3Tn-CwPxfWpPVWvvNe | 1ASMFjy3diLwLre7DTyL2uXCjtDwlStOt,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00347.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00347.JPG
29082025-lgk00358.jpg,2,1xQ81nJa2BngLDOLTmusWjukqTQMYQ0Ov | 1dNDT3KVrKCkSoYq6qmYge_2eLALpz7yT,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00358.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00358.JPG
29082025-lgk00360.jpg,2,1yGglb0lTvgRycWCm7ukdXn2i8kKkT6nK | 1A2k5PJvDoPJ5_4UPK-kVdJw8IZ2rGgAc,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00360.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00360.JPG
29082025-lgk00365.jpg,2,134HrRHJdM4r8rtyn_IpQN5f4wXOc2AbP | 1RvKDT3XR7RMWQ-Jkam1_vrDfbtnSTil6,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00365.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00365.JPG
29082025-lgk00367.jpg,2,1fjesG5jVeY4lrMWdOpFfVIZpZcISETPh | 1MDMFyn6G5kt8VQiXfO3upVV2kgwOv1TK,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00367.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00367.JPG
29082025-lgk00369.jpg,2,1Orhme6BWVRCmOS6-2pD3ygkOpn-nQQ8l | 16Yt3EQ79CJ_lEubZhNQG6fZXCrX5opjB,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00369.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00369.JPG
29082025-lgk00373.jpg,2,1VLi4PUOGgwW1BUsWG9u_UqA58-avsKdB | 1gD8p8_lb-647NhMmHqlBmFWHOs4SRI1A,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00373.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00373.JPG
29082025-lgk00448.jpg,2,1HShCtnSDe-SzhHO3PNsPQcEu0SWypBi8 | 14LLhRuJ2ePqjgK194qQC2apygvRvD_o2,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00448.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00448.JPG
29082025-lgk00454.jpg,2,1LvN7BZyc5g_rfnWRp2eS2n3OWsSxksiv | 1rbA9X6gopDZJ6IQ_SJi5qGh0KPISYxfz,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00454.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00454.JPG
29082025-lgk00473.jpg,2,1qGudOrFHluUHgMgftn5i1hs2_YTYAH4f | 1pr6mjeu5L9MYJgyh6YUiReUiZ0QD2Qxc,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00473.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00473.JPG
29082025-lgk00535.jpg,2,1cv-jElorEYw3-wE2seQB09yfWTAhPXy- | 14jxTiBMllHbdtBE0Ki91Ee9seOlsMRmh,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00535.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00535.JPG
29082025-lgk00539.jpg,2,1AYaa1XLrpMTzyJkpoFoVZMHVH-OVvmVH | 1ycbF-KJ-unNnIve4PjzS6WPqdtrdFFqw,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00539.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00539.JPG
29082025-lgk00588.jpg,2,1y-neMUE7M_mm--_YRDk1e93OXmItLhpV | 1f80HcWgedEnz_ucqq5z5CW3bGX_jjdhj,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00588.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00588.JPG
29082025-lgk00589.jpg,2,128OcGpFwjdAez9V3lLM9Sd1pXlXtdjBw | 10bqdBUh-8XqQavBdJZDkEjFsO4SLK1cg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00589.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00589.JPG
29082025-lgk00592.jpg,2,12p0Wk_zmgndc9Hl9L_uCzkhzRIOaypli | 1I60UE6j9lz0IpfoKQ5dAaO0BGFTQ1MDq,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00592.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00592.JPG
29082025-lgk00594.jpg,2,16c9aa5rqtvm_E3Uv9m2VA9CfkgyaK4uC | 1NTSBexXymfkwhH9w7uq8uStxHZJ16e3p,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00594.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00594.JPG
29082025-lgk00596.jpg,2,1vNKz-eRVcr3n5Y9UC2t1CmTShkuon10a | 1i9XpkrcgyJANIiigLlcQMy-ZOz_YIKaX,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00596.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00596.JPG
29082025-lgk00597.jpg,2,1OHA20nYWhrbCZwBaCUuZTKj_EAmbDjLn | 1nf5Aqnu-Hi5JpIaXaYtp26BAMNy4B8v1,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00597.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00597.JPG
29082025-lgk00598.jpg,2,1gHDBGVDHIiTzcUCwPdnlgmhSM1a9vw5B | 1wFGAlJ0c8OlgrOrBc565iCuBqrayeuTM,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00598.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00598.JPG
29082025-lgk00603.jpg,2,1DJ-T6inut9x8wTML2d9LrI-2Qlm9UrWR | 1YskJCYRrnLsORQAPD8Na7cFtbV1StTGs,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00603.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00603.JPG
29082025-lgk00609.jpg,2,1sX-i-zcn5jI8uOet4GbhdjCciskhAWxA | 1i9JLVUc_Uf8LfNq8UlpmsMZ7jqpkBgDs,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00609.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00609.JPG
29082025-lgk00612.jpg,2,13elViU7INPTLnvaIS-5JdLET7mGLscK6 | 15i5O1ILHWV8w-B-HJbnnbROsGz3JeMPI,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00612.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00612.JPG
29082025-lgk00613.jpg,2,15GlChCsZL810Q6WcBMfzNeQj4S6bxHPu | 12GUnNf_dzCCLPQAG3QGLBcj9M3FD4G5S,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00613.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00613.JPG
29082025-lgk00616.jpg,2,1hOh50TGFfmX5GgRdPF2O4aGwalSMw5Je | 1hda2MGPnYR5eMrMq5u2qZhUqSWIrG2Kh,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00616.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00616.JPG
29082025-lgk00617.jpg,2,1IshuJsqR7U15qRRItREMDY1uJl8az-lA | 1O30-uaEQ-JpcoqgMsD-ORCIOZVD2RXYL,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00617.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00617.JPG
29082025-lgk00619.jpg,2,1PensMN018lTdBhoI9kraSwbG0Vg6Mj0Y | 1dCf043gCu4IMD2NXBTrKVgt-qsVPYnLo,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00619.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00619.JPG
29082025-lgk00620.jpg,2,1UOFCLGsD9a-f2RYc_k8uKjVxUUGhccgR | 1sk-DrT6S6uaOhauX-SulIm0E4wS_dtrt,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00620.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00620.JPG
29082025-lgk00624.jpg,2,1ob3urlA92n2FFt6meAH6NoKkfs8Qsxna | 1vlWE7O12FB8_6Oof3Uw9VPRNFygTaNlg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00624.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00624.JPG
29082025-lgk00626.jpg,2,1l1yLVPTGdEbhBEqwKSMlIZNiQrn5J6N7 | 1wkXuhKmWdoMqVrcB78QzF1twLIBSM93_,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00626.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00626.JPG
29082025-lgk00630.jpg,2,1JvNjGDfKWbVQ8ZXDUdmq9feZYp1IU8WJ | 18jOCcy1nB3C111QH16xoQeQRNKiZ6Uyj,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00630.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00630.JPG
29082025-lgk00676.jpg,2,10pb2aKo1AiI6zAd_MlwqVJunfB5LLN-K | 1LGNIA5eygkcZSqLvVFSfiJNS91YODnJ-,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00676.JPG | 99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/ANIVERSARIOS ELISA AMANDA/ANIVERSÁRIO ELIZA - 2025/29082025-LGK00676.JPG
